line_id,speaker,type,text
2250,DONOVAN,dialogue,inheritance.
2251,BOBBY,dialogue,What about her mother?
2252,DONOVAN,dialogue,Covered. She was in Aspen at the time.
2253,DONOVAN,dialogue,Ten people saw her downing cosmopolitans
2254,DONOVAN,dialogue,at the Caribou Club.
2255,ELLE,dialogue,Al l I know is-- it's not Brooke.
2256,DONOVAN,dialogue,"That's touching, Elle, but we need an"
2257,DONOVAN,dialogue,alibi.
2258,DONOVAN,dialogue,Elle thinks about this.
2259,DONOVAN,dialogue,93   INT. BOSTON JAIL - LOBBY - DAY       '                          93
2260,DONOVAN,dialogue,A--nervous Elle stands in front of the burly CHECK-IN GUARD..
2261,DONOVAN,dialogue,She holds a basket of goodies.
2262,ELLE,dialogue,I ' m here to see Brooke Wi'ndham.
2263,GUARD,dialogue,Licensed attorney or family member?
2264,ELLE,dialogue,Uh -- family.
2267,GUARD,dialogue,Relation?
2268,ELLE,dialogue,I ' m her sister.
2269,GUARD,dialogue,Name?
2270,ELLE,dialogue,Delta.   Gamma.
2271,ELLE,dialogue,He makes a note and buzzes her in.       '
2272,ELLE,dialogue,94   INT. BOSTON JAIL - DAY                                               94
2273,ELLE,dialogue,Elle sits at a conference table with her basket. A door
2274,ELLE,dialogue,opens and a female guard brings Brooke into the room. Wearing
2275,ELLE,dialogue,a horribly tacky orange jumpsuit.
2276,ELLE,dialogue,Are you okay? You look so sad...and so
2277,ELLE,dialogue,.               orange.
2278,BROOKE,dialogue,I ' m glad it's you and not Donovan.
2279,.          ELLE,dialogue,He means well.      He's really brilliant and
2280,.          ELLE,dialogue,all.
2281,.          ELLE,dialogue,"Brooke sits, not looking convinced."
2282,BROOKE,dialogue,"He better be, for what I ' m paying him."
2283,BROOKE,dialogue,Elle pushes her basket forward.
2284,ELLE,dialogue,I brought you some necessities. Pink
2285,ELLE,dialogue,sheets. Aromatherapy candles. Loofah.
2286,ELLE,dialogue,And The Bible.
2287,ELLE,dialogue,"She holds up a ""Cosmopolitan""."
2288,BROOKE,dialogue,You're an angel.
2289,BROOKE,dialogue,Elle squirms in her seat.
2292,ELLE,dialogue,But I have to tell you the real reason
2293,ELLE,dialogue,I ' m here. Professor Donovan says we
2294,ELLE,dialogue,"really, really need your alibi."
2295,ELLE,dialogue,Brooke tears up.
2296,BROOKE,dialogue,"Elle, I can't. You don't understand."
2297,ELLE,dialogue,Who could better understand than me?
2298,ELLE,dialogue,Brooke dabs her eyes with a corner of the pink Ralph Lauren
2299,ELLE,dialogue,sheets.
2300,BROOKE,dialogue,It's so shameful...
2301,ELLE,dialogue,Whatever it is -- it could save you.
2302,BROOKE,dialogue,That's just it -- it would ruin me!
2303,ELLE,dialogue,How?
2304,ELLE,dialogue,Brooke composes herself. Takes a deep breath. Looks at Elle.
2305,BROOKE,dialogue,I have made my fortune on my ability to
2306,BROOKE,dialogue,teach women how to perfect their bodies
2307,BROOKE,dialogue,with the Brooke's Butt Buster workout.
2308,ELLE,dialogue,I know!   You helped me go from a six to a
2309,ELLE,dialogue,four!
2310,ELLE,dialogue,Brooke starts to cry again.
2311,BROOKE,dialogue,"On the day of Heyworth's murder, I was --"
2312,BROOKE,dialogue,She snorts back a sob.
2313,BROOKE,stage_direction,(continuing)
2314,BROOKE,dialogue,getting liposuction.
2315,BROOKE,dialogue,Elle gasps.
2318,ELLE,dialogue,No!
2319,BROOKE,stage_direction,(completely shamed)
2320,BROOKE,dialogue,I ' m a fraud! But it's not like normal
2321,BROOKE,dialogue,people can have this ass! If my fans
2322,BROOKE,dialogue,"knew, I ' d lose everything. I've already"
2323,BROOKE,dialogue,lost my husband. I rather be in jail
2324,BROOKE,dialogue,then lose my reputation!
2325,BROOKE,dialogue,"Elle hugs her to her chest, consoling her."
2326,ELLE,dialogue,Your secret is safe with me.
2327,ELLE,dialogue,"95   INT. AUSTEN, PLATT, JARET & DONOVAN - LIBRARY - DAY            95"
2328,ELLE,dialogue,The associates and interns sit at a table piled high with
2329,ELLE,dialogue,"research, as Donovan goes over his notes."
2330,DONOVAN,dialogue,..              We've got two interviews tomorrow that
2331,DONOVAN,dialogue,"Dick and Bobby are gonna handle, and the"
2332,DONOVAN,dialogue,ex-wife in an hour.
2333,DONOVAN,dialogue,He looks up.
2334,DONOVAN,stage_direction,(continuing)
2335,DONOVAN,dialogue,"Sarah, can you grab me some coffee?"
2336,DONOVAN,dialogue,"Sarah rises, and fetches the coffee from the side table."
2337,DONOVAN,stage_direction,(continuing)
2338,DONOVAN,dialogue,And according to this communique from the
2339,DONOVAN,dialogue,"prison, our client apparently had a visit"
2340,DONOVAN,dialogue,fr om her sister? A Miss Delta Gamma --
2341,DONOVAN,dialogue,He looks at Elle.
2342,DONOVAN,stage_direction,(continuing)
2343,DONOVAN,dialogue,Anyone you know?
2344,DONOVAN,dialogue,"Elle looks up, caught.   The others looks at her."
2345,ELLE,dialogue,I went to get her alibi.
2346,ELLE,dialogue,"Emmett looks over, surprised."
2349,DONOVAN,dialogue,Did you get it?
2350,ELLE,dialogue,But I can't tell you what it is.
2351,ELLE,dialogue,Yes.
2352,ELLE,dialogue,The others can't believe this.
2353,DONOVAN,dialogue,Why the hell not?
2354,' ELLE,dialogue,I promised her I ' d keep it secret. I
2355,' ELLE,dialogue,can't break the bonds of sisterhood!
2356,' ELLE,dialogue,Now he's pissed.
2357,DONOVAN,dialogue,"Fuck sisterhood. This is a murder trial,"
2358,DONOVAN,dialogue,not some scandal at the sorority house.
2359,DONOVAN,dialogue,I want the alibi.
2360,DONOVAN,dialogue,Sarah sets Donovan's coffee down.     Watching to see what Elle
2361,DONOVAN,dialogue,will do.
2362,ELLE,dialogue,I can't give it to you. All I can tell
2363,ELLE,dialogue,you is that she's innocent.
2364,ELLE,dialogue,An ASSISTANT pokes her head in the room.
2365,ASSISTANT,dialogue,Mr. Donovan? Mrs. Windham Vandermark is
2366,ASSISTANT,dialogue,on line two.
2367,ASSISTANT,dialogue,"Donovan rises, still annoyed."
2368,DONOVAN,dialogue,Someone reason with her while I take
2369,DONOVAN,dialogue,this.
2370,DONOVAN,dialogue,He walks out.     The others look at Elle.
2371,BOBBY,dialogue,Are you crazy? Tell him the alibi.
2372,ELLE,dialogue,", No!"
2373,DICK,dialogue,We're gonna lose the case if you don't.
2376,ELLE,dialogue,Then we're not very good lawyers.
2377,ELLE,dialogue,Emmett hides a smile.     Warner leans over to Elle.   Sarah is
2378,ELLE,dialogue,"nearby, listening."
2379,WARNER,stage_direction,(quietly)
2380,WARNER,dialogue,"If you tell him, you'll probably make"
2381,WARNER,dialogue,summer associate. Who cares.about Brooke?
2382,WARNER,dialogue,Think about yourself.
2383,ELLE,dialogue,"I gave her my word, Warner."
2384,ELLE,dialogue,Sarah watches -- seeing both Warner and Elle in a different
2385,ELLE,dialogue,light.
2386,ELLE,dialogue,Donovan storms back in.
2387,DONOVAN,dialogue,The ex-wife seems to be unconcerned with
2388,DONOVAN,dialogue,the fact that her interview is today.
2389,DONOVAN,dialogue,She's at a spa in the Berkshires.
2390,GERARD,dialogue,A spa?
2391,GERARD,stage_direction,(to Elle)
2392,GERARD,dialogue,"Isn't that like, your Mother-Ship?"
2393,GERARD,dialogue,Elle shrugs and looks at Donovan.
2394,ELLE                 .,dialogue,I can go if you want.
2395,ENID,dialogue,Why you?
2396,GERARD,stage_direction,(to Enid)
2397,GERARD,dialogue,Have you ever been to a spa?
2398,ENID,dialogue,And subscribe to the doctrine of self-
2399,ENID,dialogue,hatred imposed upon my gender by male
2400,ENID,dialogue,delusions of the way women are supposed
2401,ENID,dialogue,to look?
2402,ENID,dialogue,(beat)                                                   .
2403,ENID,dialogue,Twice.
2404,ENID,dialogue,Donovan motions toward Elle. Then looks at Emmett with a
2405,ENID,dialogue,"pointed ""Get the alibi"" look."
2408,DONOVAN,dialogue,Go with her.
2409,DONOVAN,dialogue,96   INT. EMMETT'S VOLVO - DAY                                        96
2410,DONOVAN,dialogue,"Emmett drives, Elle is shotgun."
2411,ELLE,dialogue,Explain to me why you're so anti- Brooke.
2412,EMMETT,dialogue,"Uh, for starters, she won'-t give us an"
2413,EMMETT,dialogue,al i bi --
2414,ELLE,dialogue,Aside from that.
2415,EMMETT,dialogue,She's completely untrustworthy.
2416,ELLE,dialogue,Why?
2417,EMMETT,dialogue,"She married an old man, she's made a"
2418,EMMETT,dialogue,"living on telling women they're too fat,"
2419,EMMETT,dialogue,she hawks her crap on the Home Shopping
2420,EMMETT,dialogue,Network...
2421,ELLE,dialogue,A) He's an old man with a really big
2422,ELLE,dialogue,penis. B) She never told me I was fat.
2423,ELLE,dialogue,And C) Victoria Principal sells on that
2424,ELLE,dialogue,network.
2425,EMMETT,dialogue,And D) Brooke is obviously hiding
2426,EMMETT,dialogue,something.
2427,ELLE,dialogue,But maybe it's not what you think.
2428,EMMETT,dialogue,Bu t maybe it is--         .
2429,EMMETT,dialogue,They're quiet for a moment.     She looks at him.
2430,ELLE,dialogue,You're kind of being a butt-head right
2431,ELLE,dialogue,now.
2434,EMMETT,stage_direction,(amused)
2435,EMMETT,dialogue,How do you figure?
2436,ELLE,dialogue,Because people aren't always what they
2437,ELLE,dialogue,seem to be and you refuse to see that.
2438,ELLE,dialogue,Have a little faith. You might be
2439,ELLE,dialogue,surprised.
2440,ELLE,dialogue,They're quiet again while he thinks about this.         He looks
2441,ELLE,dialogue,over at her.
2442,EMMETT,dialogue,I can't believe you called me a butt-
2443,EMMETT,dialogue,head. No one's called me a butt-head
2444,EMMETT,dialogue,since ninth grade.
2445,ELLE,dialogue,Maybe not to your face...
2446,ELLE,dialogue,"She gives him a teasing smile.        He smiles back at her,"
2447,ELLE,dialogue,shaking his head.
2448,ELLE,dialogue,97   INT. SPA - LOBBY - DAY                                               97
2449,ELLE,dialogue,Elle and Emmett are at the desk.
2450,ELLE,dialogue,We have two o'clock massages. Kerrigan
2451,ELLE,dialogue,and Woods.
2452,DESK CLERK,dialogue,Go on back.                              .
2453,DESK CLERK,dialogue,"Elle starts to go, then stops."
2454,ELLE,dialogue,"Oh, and my friend Katherine Windham"
2455,ELLE,dialogue,Vandermark is here somewhere and I ' m
2456,ELLE,dialogue,supposed to meet her. for a Pilates class.
2457,ELLE,dialogue,Do you have her schedule?
2458,DESK CLERK,stage_direction,(checking)
2459,DESK CLERK,dialogue,She's in the mud room until four.
2460,DESK CLERK,dialogue,Elle smiles her thanks and walks off with Emmett.
2461,EMMETT,dialogue,Damn. We can't see her for an hour?
2464,ELLE,dialogue,"No, she can't move for an hour."
2465,ELLE,dialogue,She grabs his arm and pulls him down the hall.
2466,ELLE,dialogue,98   INT. SPA - MUD ROOM - DAY                                           98
2467,ELLE,dialogue,"MRS. WINDHAM VANDERMARK, late 40s, brunette, East Coast hoity-"
2468,ELLE,dialogue,"t o i t y -- lies on a table like a corpse, stiff with mud,"
2469,ELLE,dialogue,cucumbers over her eyes. Elle and Emmett poke their heads in.
2470,ELLE,dialogue,Mrs. Windham Vandermark?
2471,EMMETT,dialogue,"We're here from Austen, Platt, Jaret &"
2472,EMMETT,dialogue,Donovan --
2473,MRS. WINDHAM VANDERMARK,dialogue,"So, you found me."
2474,MRS. WINDHAM VANDERMARK,dialogue,Emmett looks at Elle.
2475,EMMETT,stage_direction,(sotto)
2476,EMMETT,dialogue,She's naked.
2477,MRS. WINDHAM VANDERMARK,dialogue,I ' m covered in very expensive Egyptian
2478,MRS. WINDHAM VANDERMARK,dialogue,mud   -- hardly naked.
2479,ELLE,stage_direction,(to Emmett)
2480,ELLE,dialogue,I'll cover her -- parts.
2481,ELLE,dialogue,"Elle settles on three washcloths, strategically placed."
2482,MRS. WINDHAM VANDERMARK,dialogue,"So, I hear the tart from California shot    -"
2483,MRS. WINDHAM VANDERMARK,dialogue,Heyworth.
2484,EMMETT,dialogue,"Well, that's what we're trying to prove"
2485,EMMETT,dialogue,didn't happen. Do you have any reason to
2486,EMMETT,dialogue,believe it did?
2487,MRS. WINDHAM VANDERMARK,dialogue,"I never met the woman, but from what my"
2488,MRS. WINDHAM VANDERMARK,dialogue,"daughter tells me, she's quite the cun--"
2489,ELLE,stage_direction,(interrupting her)
2490,ELLE,dialogue,She's not!
2493,EMMETT,dialogue,Did your daughter ever say anything to
2494,EMMETT,dialogue,you about Brooke and Heyworth's
2495,EMMETT,dialogue,relationship?
2496,MRS. WINDHAM VANDERMARK,dialogue,Aside from the fact that he found her on
2497,MRS. WINDHAM VANDERMARK,dialogue,an infomercial? She said they humped like
2498,MRS. WINDHAM VANDERMARK,dialogue,gorillas . Chutney could hear them all
2499,MRS. WINDHAM VANDERMARK,dialogue,the way in the pool house.
2500,EMMETT,dialogue,I ' m sure that was very awkward for
2501,EMMETT,dialogue,Chutney.
2502,EMMETT,stage_direction,(sotto)
2503,EMMETT,dialogue,"Much as it is for me, hearing you tell"
2504,EMMETT,dialogue,about it.
2505,MRS. WINDHAM VANDERMARK,dialogue,But I guess it wasn't enough for Brooke.
2506,EMMETT,dialogue,Why do you say that?
2507,MRS . WINDHAM VANDERMARK,dialogue,Haven't you seen the cabana boy?
2508,ELLE,stage_direction,(uneasy)
2509,ELLE,dialogue,Ys. . . .
2510,ELLE,dialogue,e
2511,MRS. WINDHAM VANDERMARK,dialogue,"Like I said, I've never met Brooke, but I"
2512,MRS. WINDHAM VANDERMARK,dialogue,have seen her from a distance. When I ' d
2513,MRS. WINDHAM VANDERMARK,dialogue,come over to pick up the alimony check
2514,MRS. WINDHAM VANDERMARK,dialogue,"that Heyworth forgot to mail every month,"
2515,MRS. WINDHAM VANDERMARK,dialogue,"she'd be out by the pool, with Mr. Hot"
2516,MRS. WINDHAM VANDERMARK,dialogue,Pants hovering over her with some pink
2517,MRS. WINDHAM VANDERMARK,dialogue,drink.
2518,EMMETT,dialogue,Hovering?
2519,MRS . WINDHAM VANDERMARK,dialogue,I didn't stick around long enough to
2520,MRS . WINDHAM VANDERMARK,dialogue,watch him stick his swizzle stick in her
2521,MRS . WINDHAM VANDERMARK,dialogue,"mouth, but I ' d bet my next check that"
2522,MRS . WINDHAM VANDERMARK,dialogue,that ' s where he was about to put it .
2523,MRS . WINDHAM VANDERMARK,dialogue,99   INT. EMMETT 'S VOLVO - DAY                                           99
2524,MRS . WINDHAM VANDERMARK,dialogue,"Emmett drives, raving."
2527,EMMETT,dialogue,How can you still believe she's innocent?
2528,ELLE,dialogue,You're going to trust the word of a woman
2529,ELLE,dialogue,who named her child after a condiment?
2530,ELLE,dialogue,She's ly-ing.
2531,EMMETT,dialogue,And you know this for a fact?
2532,' ELLE,dialogue,Did you see the icky black color of her
2533,' ELLE,dialogue,hair?
2534,EMMETT,dialogue,So?
2535,ELLE,dialogue,I never trust a woman who's not blonde.
2536,ELLE,dialogue,"Except for my friend Serena, but that's"
2537,ELLE,dialogue,only because she's a blonde at heart.
2538,ELLE,dialogue,That's the whole reason I ' m starting the
2539,ELLE,dialogue,Blonde Legal Defense Fund.
2540,ELLE,dialogue,He looks at her and laughs.
2541,EMMETT,dialogue,The what?
2542,ELLE,dialogue,Blondes are discriminated against
2543,ELLE,dialogue,"worldwide! Brooke's a blonde, and people"
2544,ELLE,dialogue,are saying she's sleeping with the cheesy
2545,ELLE,dialogue,pool boy and shooting her husband. If
2546,ELLE,dialogue,"she was a mousy brunette, it would be,"
2547,ELLE,dialogue,"""Oh, the poor widow."""
2548,EMMETT,dialogue,You're serious?
2549,EMMETT,dialogue,She's fired up now.
2550,ELLE,dialogue,You should see the way I ' m treated in
2551,ELLE,dialogue,class! I'm a complete source of mockery.
2552,ELLE,dialogue,This is why the Blonde Legal Defense Fund
2553,ELLE,dialogue,is needed.
2554,ELLE,dialogue,"He goes along with it, won over by her enthusiasm."
2555,EMMETT,dialogue,"Okay, how would it work?"
2558,E LLE,dialogue,"It would be a full-service law firm, by"
2559,E LLE,dialogue,"and for blondes, providing positive"
2560,E LLE,dialogue,blonde role models and community outreach
2561,E LLE,dialogue,"in high blonde areas. I mean, think"
2562,E LLE,dialogue,about it -- name one blonde intellectual
2563,E LLE,dialogue,role model.
2564,EMMETT,dialogue,-- I can't.
2565,ELLE,dialogue,That is a direct result of anti- blonde
2566,ELLE,dialogue,discrimination!
2567,EMMETT,dialogue,Wait -- Hilary Clinton.
2568,ELLE,dialogue,"If she were a true blonde, she would've"
2569,ELLE,dialogue,left the cheating bastard. Blondes don't
2570,ELLE,dialogue,let their husbands get fellated by
2571,ELLE,dialogue,brunettes and live to tell about it.
2572,ELLE,dialogue,Emmett frowns.
2573,EMM E T T,dialogue,".     In that case, maybe Heyworth got ---"
2574,EMM E T T,dialogue,fellated --by a brunette and Brooke
2575,EMM E T T,dialogue,caught him.
2576,ELLE,dialogue,Exactly how much gorilla sex do you think
2577,ELLE,dialogue,a sixty-year-old man can take?  .
2578,EMMETT,dialogue,That's not really a topic that keeps me
2579,EMMETT,dialogue,up at night -- but maybe it should.
2580,EMMETT,dialogue,Elle digs in her purse.
2581,ELLE,dialogue,Speaking of that  -- I bought you some
